trial_id,status,duration_s,cfg_budget_frac,cfg_experiment,cfg_input_len,cfg_layer,cfg_num_heads,cfg_num_layers,cfg_prompt,metric_avg_entropy,metric_avg_top5_mass,metric_avg_top_prob,metric_budget_frac,metric_budget_tokens,metric_entropy_max,metric_entropy_mean,metric_entropy_min,metric_entropy_std,metric_focused_head_count,metric_h2o_quality,metric_h2o_vs_window,metric_layer,metric_max_top_prob,metric_memory_saved_pct,metric_min_top_prob,metric_most_diffuse_head_entropy,metric_most_focused_head_entropy,metric_nonfinite_token_steps,metric_num_tokens,metric_seq_len,metric_sink_mass_max,metric_sink_mass_mean,metric_sink_quality,metric_skip_rate_50,metric_skip_rate_80,metric_skip_rate_90,metric_skip_rate_95,metric_skip_rate_99,metric_sparsity_mean,metric_valid_tokens,metric_window_quality
real_model_analysis_phi_2_t0654,completed,0.0000,0.1,kv_cache_real,,3,,,factual,,,,0.1,4,,,,,,0.8766256107478912,286.77753303095534,3,,90.0,,,,,,42,,,0.8507924985799096,,,,,,,,0.003056814114700075
real_model_analysis_phi_2_t0655,completed,0.0000,0.1,kv_cache_real,,4,,,factual,,,,0.1,4,,,,,,0.8718735232117618,233.26107362514955,4,,90.0,,,,,,42,,,0.8526521947360921,,,,,,,,0.0037377583394512803
real_model_analysis_phi_2_t0656,completed,0.0000,0.1,kv_cache_real,,5,,,factual,,,,0.1,4,,,,,,0.8292617975840173,186.33488832838526,5,,90.0,,,,,,42,,,0.7999279394029779,,,,,,,,0.004450383956667185
real_model_analysis_phi_2_t0657,completed,0.0000,0.1,kv_cache_real,,6,,,factual,,,,0.1,4,,,,,,0.8655149933271561,253.3927838938555,6,,90.0,,,,,,42,,,0.8396515698303534,,,,,,,,0.0034157049779669907
real_model_analysis_phi_2_t0658,completed,0.0000,0.1,kv_cache_real,,7,,,factual,,,,0.1,4,,,,,,0.8524381843553803,210.5659776914532,7,,90.0,,,,,,42,,,0.8276230073108111,,,,,,,,0.004048318696596257
real_model_analysis_phi_2_t0659,completed,0.0000,0.1,kv_cache_real,,8,,,factual,,,,0.1,4,,,,,,0.8699148225540264,287.2161031889031,8,,90.0,,,,,,42,,,0.8445442357703131,,,,,,,,0.003028781509447192
real_model_analysis_phi_2_t0660,completed,0.0000,0.1,kv_cache_real,,9,,,factual,,,,0.1,4,,,,,,0.874492744540524,248.175381610868,9,,90.0,,,,,,42,,,0.8562530285009471,,,,,,,,0.003523688525688273
real_model_analysis_phi_2_t0661,completed,0.0000,0.1,kv_cache_real,,10,,,factual,,,,0.1,4,,,,,,0.8394686424782103,173.18463662396945,10,,90.0,,,,,,42,,,0.8186393491477096,,,,,,,,0.0048472466082596175
real_model_analysis_phi_2_t0662,completed,0.0000,0.1,kv_cache_real,,11,,,factual,,,,0.1,4,,,,,,0.8425198681168653,186.12230842939354,11,,90.0,,,,,,42,,,0.817272451003846,,,,,,,,0.004526700078171873
real_model_analysis_phi_2_t0663,completed,0.0000,0.1,kv_cache_real,,12,,,factual,,,,0.1,4,,,,,,0.825705845614109,193.16621892386175,12,,90.0,,,,,,42,,,0.8005388693317715,,,,,,,,0.00427458719342417
real_model_analysis_phi_2_t0664,completed,0.0000,0.1,kv_cache_real,,13,,,factual,,,,0.1,4,,,,,,0.8210538190436001,146.50743481514715,13,,90.0,,,,,,42,,,0.7983286807888211,,,,,,,,0.005604178518855022
real_model_analysis_phi_2_t0665,completed,0.0000,0.1,kv_cache_real,,14,,,factual,,,,0.1,4,,,,,,0.8255509896087269,221.62247691165337,14,,90.0,,,,,,42,,,0.8050670807868623,,,,,,,,0.0037250327724557514
real_model_analysis_phi_2_t0666,completed,0.0000,0.1,kv_cache_real,,15,,,factual,,,,0.1,4,,,,,,0.8000292281763253,133.53861052061063,15,,90.0,,,,,,42,,,0.7762130783100774,,,,,,,,0.0059909956008778985
real_model_analysis_phi_2_t0667,completed,0.0000,0.1,kv_cache_real,,16,,,factual,,,,0.1,4,,,,,,0.83983331437995,166.84046421140457,16,,90.0,,,,,,42,,,0.8226277600334548,,,,,,,,0.00503375076513688
real_model_analysis_phi_2_t0668,completed,0.0000,0.1,kv_cache_real,,17,,,factual,,,,0.1,4,,,,,,0.8088500053860215,139.66179254894035,17,,90.0,,,,,,42,,,0.7821924686162066,,,,,,,,0.005791490934090537
real_model_analysis_phi_2_t0669,completed,0.0000,0.1,kv_cache_real,,18,,,factual,,,,0.1,4,,,,,,0.8398516119422506,137.14392180568007,18,,90.0,,,,,,42,,,0.8130735528122707,,,,,,,,0.0061238704631200545
real_model_analysis_phi_2_t0670,completed,0.0000,0.1,kv_cache_real,,19,,,factual,,,,0.1,4,,,,,,0.8385691051121333,136.971219457806,19,,90.0,,,,,,42,,,0.8160228176755787,,,,,,,,0.006122228512176272
real_model_analysis_phi_2_t0671,completed,0.0000,0.1,kv_cache_real,,20,,,factual,,,,0.1,4,,,,,,0.8606997758081316,135.90568764792326,20,,90.0,,,,,,42,,,0.8430374456005025,,,,,,,,0.006333066633957639
real_model_analysis_phi_2_t0672,completed,0.0000,0.1,kv_cache_real,,21,,,factual,,,,0.1,4,,,,,,0.8876504584049629,238.16466988461755,21,,90.0,,,,,,42,,,0.8687590551146775,,,,,,,,0.003727045068586363
real_model_analysis_phi_2_t0673,completed,0.0000,0.1,kv_cache_real,,22,,,factual,,,,0.1,4,,,,,,0.9192811418910616,272.0866408614941,22,,90.0,,,,,,42,,,0.9075360192450203,,,,,,,,0.0033786338755199016
real_model_analysis_phi_2_t0674,completed,0.0000,0.1,kv_cache_real,,23,,,factual,,,,0.1,4,,,,,,0.8680370340901535,156.99189943723616,23,,90.0,,,,,,42,,,0.8515706263213291,,,,,,,,0.00552918358973793
real_model_analysis_phi_2_t0675,completed,0.0000,0.1,kv_cache_real,,24,,,factual,,,,0.1,4,,,,,,0.9312011288312444,518.4001472608757,24,,90.0,,,,,,42,,,0.9213163170645446,,,,,,,,0.0017962979635548484
real_model_analysis_phi_2_t0676,completed,0.0000,0.1,kv_cache_real,,25,,,factual,,,,0.1,4,,,,,,0.9007604316166479,145.3113923030573,25,,90.0,,,,,,42,,,0.8894062718942201,,,,,,,,0.00619882871769646
real_model_analysis_phi_2_t0677,completed,0.0000,0.1,kv_cache_real,,26,,,factual,,,,0.1,4,,,,,,0.9014061825162506,238.60150547955112,26,,90.0,,,,,,42,,,0.8913292450812224,,,,,,,,0.0037778729882888516
real_model_analysis_phi_2_t0678,completed,0.0000,0.1,kv_cache_real,,27,,,factual,,,,0.1,4,,,,,,0.911259255653296,243.6609032685986,27,,90.0,,,,,,42,,,0.8996414172275218,,,,,,,,0.00373986652527826
real_model_analysis_phi_2_t0679,completed,0.0000,0.1,kv_cache_real,,28,,,factual,,,,0.1,4,,,,,,0.8777735128804642,246.98924281823767,28,,90.0,,,,,,42,,,0.8600465368317278,,,,,,,,0.0035538936953882975
real_model_analysis_phi_2_t0680,completed,0.0000,0.1,kv_cache_real,,29,,,factual,,,,0.1,4,,,,,,0.48388836090797865,76.75553846441173,29,,90.0,,,,,,42,,,0.39317429023084405,,,,,,,,0.0063042794121278565
real_model_analysis_phi_2_t0681,completed,0.0000,0.1,kv_cache_real,,30,,,factual,,,,0.1,4,,,,,,0.43805984674810905,49.555846826734594,30,,90.0,,,,,,42,,,0.32032035571636963,,,,,,,,0.008839720735269178
real_model_analysis_phi_2_t0682,completed,0.0000,0.1,kv_cache_real,,31,,,factual,,,,0.1,4,,,,,,0.7164323690473985,227.04603908643935,31,,90.0,,,,,,42,,,0.6611036532013864,,,,,,,,0.0031554497578116457
real_model_analysis_phi_2_t0683,completed,0.0000,0.2,kv_cache_real,,0,,,factual,,,,0.2,8,,,,,,0.3989600048827256,4.822525407813287,0,,80.0,,,,,,42,,,0.2259499199109484,,,,,,,,0.08272844021440397
real_model_analysis_phi_2_t0684,completed,0.0000,0.2,kv_cache_real,,1,,,factual,,,,0.2,8,,,,,,0.63997468270731,16.298755421879395,1,,80.0,,,,,,42,,,0.39362123026747103,,,,,,,,0.039265248550708974
real_model_analysis_phi_2_t0685,completed,0.0000,0.2,kv_cache_real,,2,,,factual,,,,0.2,8,,,,,,0.8032034497571892,34.80676179011018,2,,80.0,,,,,,42,,,0.7515763403184014,,,,,,,,0.023076075120133908
real_model_analysis_phi_2_t0686,completed,0.0000,0.2,kv_cache_real,,3,,,factual,,,,0.2,8,,,,,,0.9079963945052172,78.78290139592201,3,,80.0,,,,,,42,,,0.8756979878585217,,,,,,,,0.011525297728527388
real_model_analysis_phi_2_t0687,completed,0.0000,0.2,kv_cache_real,,4,,,factual,,,,0.2,8,,,,,,0.9057223384251183,71.67497899577984,4,,80.0,,,,,,42,,,0.873978799372241,,,,,,,,0.012636520458254287
real_model_analysis_phi_2_t0688,completed,0.0000,0.2,kv_cache_real,,5,,,factual,,,,0.2,8,,,,,,0.8694756796847426,46.93049585936169,5,,80.0,,,,,,42,,,0.8303906621673146,,,,,,,,0.018526880310200253
real_model_analysis_phi_2_t0689,completed,0.0000,0.2,kv_cache_real,,6,,,factual,,,,0.2,8,,,,,,0.9009398292398625,68.00851681960462,6,,80.0,,,,,,42,,,0.8654053686830274,,,,,,,,0.013247455927169274
real_model_analysis_phi_2_t0690,completed,0.0000,0.2,kv_cache_real,,7,,,factual,,,,0.2,8,,,,,,0.8894531841791768,66.06226428697614,7,,80.0,,,,,,42,,,0.8514061222183914,,,,,,,,0.013463861612665436
real_model_analysis_phi_2_t0691,completed,0.0000,0.2,kv_cache_real,,8,,,factual,,,,0.2,8,,,,,,0.903253305606591,69.81041560961656,8,,80.0,,,,,,42,,,0.8707185238852061,,,,,,,,0.012938661053926824
real_model_analysis_phi_2_t0692,completed,0.0000,0.2,kv_cache_real,,9,,,factual,,,,0.2,8,,,,,,0.9029589050302975,66.18665203110999,9,,80.0,,,,,,42,,,0.8777232666529519,,,,,,,,0.013642613386848393
real_model_analysis_phi_2_t0693,completed,0.0000,0.2,kv_cache_real,,10,,,factual,,,,0.2,8,,,,,,0.8774788057099171,54.68416071819621,10,,80.0,,,,,,42,,,0.841767072942219,,,,,,,,0.016046306538959738
real_model_analysis_phi_2_t0694,completed,0.0000,0.2,kv_cache_real,,11,,,factual,,,,0.2,8,,,,,,0.8829145729556016,59.144153558814715,11,,80.0,,,,,,42,,,0.8467179166083125,,,,,,,,0.014928180045346408
real_model_analysis_phi_2_t0695,completed,0.0000,0.2,kv_cache_real,,12,,,factual,,,,0.2,8,,,,,,0.8668564205618716,49.51336933162665,12,,80.0,,,,,,42,,,0.8268919285683403,,,,,,,,0.01750752235736394
real_model_analysis_phi_2_t0696,completed,0.0000,0.2,kv_cache_real,,13,,,factual,,,,0.2,8,,,,,,0.8613391262614051,49.93841214412134,13,,80.0,,,,,,42,,,0.8195111858166392,,,,,,,,0.01724802790636587
real_model_analysis_phi_2_t0697,completed,0.0000,0.2,kv_cache_real,,14,,,factual,,,,0.2,8,,,,,,0.8650955566971432,47.5400935654436,14,,80.0,,,,,,42,,,0.8281823228466318,,,,,,,,0.018197178251369118
real_model_analysis_phi_2_t0698,completed,0.0000,0.2,kv_cache_real,,15,,,factual,,,,0.2,8,,,,,,0.843314449763686,38.68169628733721,15,,80.0,,,,,,42,,,0.8025272472362207,,,,,,,,0.021801382325618235
real_model_analysis_phi_2_t0699,completed,0.0000,0.2,kv_cache_real,,16,,,factual,,,,0.2,8,,,,,,0.8714223066909318,57.56751366504467,16,,80.0,,,,,,42,,,0.8406333530375855,,,,,,,,0.015137396965956939
real_model_analysis_phi_2_t0700,completed,0.0000,0.2,kv_cache_real,,17,,,factual,,,,0.2,8,,,,,,0.8545733317275178,44.631609406171464,17,,80.0,,,,,,42,,,0.8090995062480575,,,,,,,,0.019147266771189997
real_model_analysis_phi_2_t0701,completed,0.0000,0.2,kv_cache_real,,18,,,factual,,,,0.2,8,,,,,,0.8793382027043719,45.95573916379651,18,,80.0,,,,,,42,,,0.8379896315456772,,,,,,,,0.01913445890991361
real_model_analysis_phi_2_t0702,completed,0.0000,0.2,kv_cache_real,,19,,,factual,,,,0.2,8,,,,,,0.8735744515856906,41.70275051249503,19,,80.0,,,,,,42,,,0.8396850843968985,,,,,,,,0.020947645919037142
real_model_analysis_phi_2_t0703,completed,0.0000,0.2,kv_cache_real,,20,,,factual,,,,0.2,8,,,,,,0.8912182617373762,38.23939341130515,20,,80.0,,,,,,42,,,0.8622217265207972,,,,,,,,0.023306286586488978
real_model_analysis_phi_2_t0704,completed,0.0000,0.2,kv_cache_real,,21,,,factual,,,,0.2,8,,,,,,0.9126572883410086,74.19816238475101,21,,80.0,,,,,,42,,,0.8881967624649966,,,,,,,,0.012300268079530972
real_model_analysis_phi_2_t0705,completed,0.0000,0.2,kv_cache_real,,22,,,factual,,,,0.2,8,,,,,,0.9369529583832613,93.3730329560715,22,,80.0,,,,,,42,,,0.9187258293969937,,,,,,,,0.010034513485537761
real_model_analysis_phi_2_t0706,completed,0.0000,0.2,kv_cache_real,,23,,,factual,,,,0.2,8,,,,,,0.893865054858658,55.29799699733975,23,,80.0,,,,,,42,,,0.8727613929038158,,,,,,,,0.016164510531939513
real_model_analysis_phi_2_t0707,completed,0.0000,0.2,kv_cache_real,,24,,,factual,,,,0.2,8,,,,,,0.9459569135373467,173.6424513800012,24,,80.0,,,,,,42,,,0.9325817419030099,,,,,,,,0.005447728398323537
real_model_analysis_phi_2_t0708,completed,0.0000,0.2,kv_cache_real,,25,,,factual,,,,0.2,8,,,,,,0.9191294608352196,58.415458363799644,25,,80.0,,,,,,42,,,0.9064064043153672,,,,,,,,0.015734353312971842
real_model_analysis_phi_2_t0709,completed,0.0000,0.2,kv_cache_real,,26,,,factual,,,,0.2,8,,,,,,0.9193356340537504,81.52406266628206,26,,80.0,,,,,,42,,,0.9041179988909673,,,,,,,,0.011276862364146911
real_model_analysis_phi_2_t0710,completed,0.0000,0.2,kv_cache_real,,27,,,factual,,,,0.2,8,,,,,,0.9312831091002753,107.68459536058454,27,,80.0,,,,,,42,,,0.9139009903939561,,,,,,,,0.008648248210264902
real_model_analysis_phi_2_t0711,completed,0.0000,0.2,kv_cache_real,,28,,,factual,,,,0.2,8,,,,,,0.906945955475562,90.9346274205795,28,,80.0,,,,,,42,,,0.8803102588663492,,,,,,,,0.009973603908672421
real_model_analysis_phi_2_t0712,completed,0.0000,0.2,kv_cache_real,,29,,,factual,,,,0.2,8,,,,,,0.6189465031664934,27.654215071894335,29,,80.0,,,,,,42,,,0.4901925679736585,,,,,,,,0.02238163338056715
real_model_analysis_phi_2_t0713,completed,0.0000,0.2,kv_cache_real,,30,,,factual,,,,0.2,8,,,,,,0.6025750363048145,23.74141694694198,30,,80.0,,,,,,42,,,0.40847491817572074,,,,,,,,0.025380752869614605
real_model_analysis_phi_2_t0714,completed,0.0000,0.2,kv_cache_real,,31,,,factual,,,,0.2,8,,,,,,0.8006733184925773,73.0881229636302,31,,80.0,,,,,,42,,,0.7181097177169062,,,,,,,,0.010954903286967774
real_model_analysis_phi_2_t0715,completed,0.0000,0.3,kv_cache_real,,0,,,factual,,,,0.3,12,,,,,,0.5189098443231595,3.5153811507990222,0,,70.0,,,,,,42,,,0.27861108255184897,,,,,,,,0.14761126093118374
real_model_analysis_phi_2_t0716,completed,0.0000,0.3,kv_cache_real,,1,,,factual,,,,0.3,12,,,,,,0.7219695498564651,9.469536353821526,1,,70.0,,,,,,42,,,0.41529919619366845,,,,,,,,0.07624127759593077
real_model_analysis_phi_2_t0717,completed,0.0000,0.3,kv_cache_real,,2,,,factual,,,,0.3,12,,,,,,0.8481714488635074,21.797751609166344,2,,70.0,,,,,,42,,,0.7680766677292762,,,,,,,,0.038910960362849356
real_model_analysis_phi_2_t0718,completed,0.0000,0.3,kv_cache_real,,3,,,factual,,,,0.3,12,,,,,,0.9307984060109019,50.70949172026113,3,,70.0,,,,,,42,,,0.8841663955461022,,,,,,,,0.018355506522243423
real_model_analysis_phi_2_t0719,completed,0.0000,0.3,kv_cache_real,,4,,,factual,,,,0.3,12,,,,,,0.9306174401952705,48.95103423837263,4,,70.0,,,,,,42,,,0.8828775625554214,,,,,,,,0.019011190563687032
real_model_analysis_phi_2_t0720,completed,0.0000,0.3,kv_cache_real,,5,,,factual,,,,0.3,12,,,,,,0.900037220106705,29.669798760199207,5,,70.0,,,,,,42,,,0.8444672738260908,,,,,,,,0.030335130594618905
real_model_analysis_phi_2_t0721,completed,0.0000,0.3,kv_cache_real,,6,,,factual,,,,0.3,12,,,,,,0.92517259750826,45.992976583508664,6,,70.0,,,,,,42,,,0.8752370735106352,,,,,,,,0.020115519069056988
real_model_analysis_phi_2_t0722,completed,0.0000,0.3,kv_cache_real,,7,,,factual,,,,0.3,12,,,,,,0.9184692710151756,41.91820964495204,7,,70.0,,,,,,42,,,0.8608216569742623,,,,,,,,0.021910985196997346
real_model_analysis_phi_2_t0723,completed,0.0000,0.3,kv_cache_real,,8,,,factual,,,,0.3,12,,,,,,0.9301408343762196,43.19518083500657,8,,70.0,,,,,,42,,,0.8806283275065214,,,,,,,,0.021533439990194643
real_model_analysis_phi_2_t0724,completed,0.0000,0.3,kv_cache_real,,9,,,factual,,,,0.3,12,,,,,,0.9270049868369484,39.41853446964887,9,,70.0,,,,,,42,,,0.8878421723553666,,,,,,,,0.023516982539031617
real_model_analysis_phi_2_t0725,completed,0.0000,0.3,kv_cache_real,,10,,,factual,,,,0.3,12,,,,,,0.9108203530218434,33.09295883179545,10,,70.0,,,,,,42,,,0.8529661197452753,,,,,,,,0.027523086033236003
real_model_analysis_phi_2_t0726,completed,0.0000,0.3,kv_cache_real,,11,,,factual,,,,0.3,12,,,,,,0.9150007347629332,35.504035542864685,11,,70.0,,,,,,42,,,0.857119307880564,,,,,,,,0.025771738924107255
real_model_analysis_phi_2_t0727,completed,0.0000,0.3,kv_cache_real,,12,,,factual,,,,0.3,12,,,,,,0.9018769322215994,26.328599970682514,12,,70.0,,,,,,42,,,0.8401248647967164,,,,,,,,0.03425464829979032
real_model_analysis_phi_2_t0728,completed,0.0000,0.3,kv_cache_real,,13,,,factual,,,,0.3,12,,,,,,0.8939505053068436,28.456932409795094,13,,70.0,,,,,,42,,,0.8311550511701178,,,,,,,,0.03141415569441838
real_model_analysis_phi_2_t0729,completed,0.0000,0.3,kv_cache_real,,14,,,factual,,,,0.3,12,,,,,,0.8971058876614804,26.767032778859377,14,,70.0,,,,,,42,,,0.8426545194154264,,,,,,,,0.03351532816779061
real_model_analysis_phi_2_t0730,completed,0.0000,0.3,kv_cache_real,,15,,,factual,,,,0.3,12,,,,,,0.8794432186816186,22.07109146597816,15,,70.0,,,,,,42,,,0.8183375289420708,,,,,,,,0.03984593240607292
real_model_analysis_phi_2_t0731,completed,0.0000,0.3,kv_cache_real,,16,,,factual,,,,0.3,12,,,,,,0.8987035522515711,30.514898636073887,16,,70.0,,,,,,42,,,0.8507369293411816,,,,,,,,0.0294513038686338
real_model_analysis_phi_2_t0732,completed,0.0000,0.3,kv_cache_real,,17,,,factual,,,,0.3,12,,,,,,0.8891860132014748,25.981802309486138,17,,70.0,,,,,,42,,,0.8224552047405709,,,,,,,,0.03422341539704606
real_model_analysis_phi_2_t0733,completed,0.0000,0.3,kv_cache_real,,18,,,factual,,,,0.3,12,,,,,,0.9065262408358703,27.47901674319261,18,,70.0,,,,,,42,,,0.8510000617602395,,,,,,,,0.0329897626726562
real_model_analysis_phi_2_t0734,completed,0.0000,0.3,kv_cache_real,,19,,,factual,,,,0.3,12,,,,,,0.9015904634860787,25.180667120576473,19,,70.0,,,,,,42,,,0.8545105245102639,,,,,,,,0.035804868042965426
real_model_analysis_phi_2_t0735,completed,0.0000,0.3,kv_cache_real,,20,,,factual,,,,0.3,12,,,,,,0.9142211793923677,22.817904112335306,20,,70.0,,,,,,42,,,0.8791948783547492,,,,,,,,0.04006595763097023
real_model_analysis_phi_2_t0736,completed,0.0000,0.3,kv_cache_real,,21,,,factual,,,,0.3,12,,,,,,0.9322157911027731,42.64408994775251,21,,70.0,,,,,,42,,,0.8967700578510115,,,,,,,,0.021860374843147613
real_model_analysis_phi_2_t0737,completed,0.0000,0.3,kv_cache_real,,22,,,factual,,,,0.3,12,,,,,,0.9503039822735968,56.25181930015621,22,,70.0,,,,,,42,,,0.9253816774306525,,,,,,,,0.01689374662182629
real_model_analysis_phi_2_t0738,completed,0.0000,0.3,kv_cache_real,,23,,,factual,,,,0.3,12,,,,,,0.9148449174313527,33.376997504523814,23,,70.0,,,,,,42,,,0.8833966953648712,,,,,,,,0.02740944320433129
real_model_analysis_phi_2_t0739,completed,0.0000,0.3,kv_cache_real,,24,,,factual,,,,0.3,12,,,,,,0.957654478168948,86.6205935528259,24,,70.0,,,,,,42,,,0.9362331324249618,,,,,,,,0.011055736735224734
real_model_analysis_phi_2_t0740,completed,0.0000,0.3,kv_cache_real,,25,,,factual,,,,0.3,12,,,,,,0.9344430855180855,32.04888078077017,25,,70.0,,,,,,42,,,0.9159418167999749,,,,,,,,0.0291568086857737
real_model_analysis_phi_2_t0741,completed,0.0000,0.3,kv_cache_real,,26,,,factual,,,,0.3,12,,,,,,0.9342649752329673,44.58696146020115,26,,70.0,,,,,,42,,,0.9116170939984622,,,,,,,,0.020953770892571433
real_model_analysis_phi_2_t0742,completed,0.0000,0.3,kv_cache_real,,27,,,factual,,,,0.3,12,,,,,,0.9464083960064549,63.36899152415306,27,,70.0,,,,,,42,,,0.9188095473367042,,,,,,,,0.014934881765409377
real_model_analysis_phi_2_t0743,completed,0.0000,0.3,kv_cache_real,,28,,,factual,,,,0.3,12,,,,,,0.9269143944280782,44.403263063652396,28,,70.0,,,,,,42,,,0.8867300091718504,,,,,,,,0.02087491617675349
real_model_analysis_phi_2_t0744,completed,0.0000,0.3,kv_cache_real,,29,,,factual,,,,0.3,12,,,,,,0.716037411068909,14.978007124432589,29,,70.0,,,,,,42,,,0.5062699801029678,,,,,,,,0.047805920047994006
real_model_analysis_phi_2_t0745,completed,0.0000,0.3,kv_cache_real,,30,,,factual,,,,0.3,12,,,,,,0.6976927423416723,10.527917463103481,30,,70.0,,,,,,42,,,0.42501594179899754,,,,,,,,0.06627072683527692
real_model_analysis_phi_2_t0746,completed,0.0000,0.3,kv_cache_real,,31,,,factual,,,,0.3,12,,,,,,0.8495370345147462,36.70420250928629,31,,70.0,,,,,,42,,,0.7259091960748634,,,,,,,,0.023145497693344796
real_model_analysis_phi_2_t0747,completed,0.0000,0.5,kv_cache_real,,0,,,factual,,,,0.5,21,,,,,,0.7208026906579,2.0522157988049963,0,,50.0,,,,,,42,,,0.45130003476762187,,,,,,,,0.3512314304751103
real_model_analysis_phi_2_t0748,completed,0.0000,0.5,kv_cache_real,,1,,,factual,,,,0.5,21,,,,,,0.8517685864659933,2.512048263772812,1,,50.0,,,,,,42,,,0.6012449197837648,,,,,,,,0.3390733365873844
real_model_analysis_phi_2_t0749,completed,0.0000,0.5,kv_cache_real,,2,,,factual,,,,0.5,21,,,,,,0.91717313178265,8.549902260956843,2,,50.0,,,,,,42,,,0.8256176985331448,,,,,,,,0.10727293760665829
real_model_analysis_phi_2_t0750,completed,0.0000,0.5,kv_cache_real,,3,,,factual,,,,0.5,21,,,,,,0.9612014210532339,21.74306239971852,3,,50.0,,,,,,42,,,0.9068130009258971,,,,,,,,0.04420726958248886
real_model_analysis_phi_2_t0751,completed,0.0000,0.5,kv_cache_real,,4,,,factual,,,,0.5,21,,,,,,0.963154170356887,21.651130581454563,4,,50.0,,,,,,42,,,0.906728791038875,,,,,,,,0.0444851674942963
real_model_analysis_phi_2_t0752,completed,0.0000,0.5,kv_cache_real,,5,,,factual,,,,0.5,21,,,,,,0.9491717572595102,14.270795602777946,5,,50.0,,,,,,42,,,0.8807739529733307,,,,,,,,0.06651148146742042
real_model_analysis_phi_2_t0753,completed,0.0000,0.5,kv_cache_real,,6,,,factual,,,,0.5,21,,,,,,0.9598517678631405,18.80676999864643,6,,50.0,,,,,,42,,,0.9026377850990046,,,,,,,,0.051037566149435734
real_model_analysis_phi_2_t0754,completed,0.0000,0.5,kv_cache_real,,7,,,factual,,,,0.5,21,,,,,,0.960066561332084,18.308404965588913,7,,50.0,,,,,,42,,,0.8903947830680411,,,,,,,,0.05243856923290435
real_model_analysis_phi_2_t0755,completed,0.0000,0.5,kv_cache_real,,8,,,factual,,,,0.5,21,,,,,,0.9660941395922675,21.49729313241294,8,,50.0,,,,,,42,,,0.9043449189300682,,,,,,,,0.04494026916047497
real_model_analysis_phi_2_t0756,completed,0.0000,0.5,kv_cache_real,,9,,,factual,,,,0.5,21,,,,,,0.9645265638418218,19.05197461930983,9,,50.0,,,,,,42,,,0.917430677698471,,,,,,,,0.05062606806457956
real_model_analysis_phi_2_t0757,completed,0.0000,0.5,kv_cache_real,,10,,,factual,,,,0.5,21,,,,,,0.9558136393886584,17.24930127927796,10,,50.0,,,,,,42,,,0.8836619969305213,,,,,,,,0.055411730823955306
real_model_analysis_phi_2_t0758,completed,0.0000,0.5,kv_cache_real,,11,,,factual,,,,0.5,21,,,,,,0.9587145881049782,17.532727844625605,11,,50.0,,,,,,42,,,0.8883289311133865,,,,,,,,0.054681427590793176
real_model_analysis_phi_2_t0759,completed,0.0000,0.5,kv_cache_real,,12,,,factual,,,,0.5,21,,,,,,0.9558289010393712,15.607573038694847,12,,50.0,,,,,,42,,,0.8755288687395475,,,,,,,,0.06124135371140961
real_model_analysis_phi_2_t0760,completed,0.0000,0.5,kv_cache_real,,13,,,factual,,,,0.5,21,,,,,,0.9492266215769192,14.005873169262411,13,,50.0,,,,,,42,,,0.8700031771850141,,,,,,,,0.06777346975125494
real_model_analysis_phi_2_t0761,completed,0.0000,0.5,kv_cache_real,,14,,,factual,,,,0.5,21,,,,,,0.9507152038399972,14.371441595066083,14,,50.0,,,,,,42,,,0.8797867358497832,,,,,,,,0.06615308544734935
real_model_analysis_phi_2_t0762,completed,0.0000,0.5,kv_cache_real,,15,,,factual,,,,0.5,21,,,,,,0.9420804357959237,12.448980749193412,15,,50.0,,,,,,42,,,0.8600402691244735,,,,,,,,0.07567530665970083
real_model_analysis_phi_2_t0763,completed,0.0000,0.5,kv_cache_real,,16,,,factual,,,,0.5,21,,,,,,0.947925004187305,14.454247384676325,16,,50.0,,,,,,42,,,0.8897221918443289,,,,,,,,0.06558106963024916
real_model_analysis_phi_2_t0764,completed,0.0000,0.5,kv_cache_real,,17,,,factual,,,,0.5,21,,,,,,0.9466731189932918,14.213120013091036,17,,50.0,,,,,,42,,,0.8587642559270305,,,,,,,,0.06660558118986934
real_model_analysis_phi_2_t0765,completed,0.0000,0.5,kv_cache_real,,18,,,factual,,,,0.5,21,,,,,,0.953062581287374,16.455201244388917,18,,50.0,,,,,,42,,,0.8816236948608215,,,,,,,,0.05791862202915083
real_model_analysis_phi_2_t0766,completed,0.0000,0.5,kv_cache_real,,19,,,factual,,,,0.5,21,,,,,,0.9506648509940135,15.142305076445698,19,,50.0,,,,,,42,,,0.8877782784309732,,,,,,,,0.06278204316942476
real_model_analysis_phi_2_t0767,completed,0.0000,0.5,kv_cache_real,,20,,,factual,,,,0.5,21,,,,,,0.9537476662574708,14.883763517291575,20,,50.0,,,,,,42,,,0.9115510219058452,,,,,,,,0.06407973797416434
real_model_analysis_phi_2_t0768,completed,0.0000,0.5,kv_cache_real,,21,,,factual,,,,0.5,21,,,,,,0.9659435956270971,23.08114647738522,21,,50.0,,,,,,42,,,0.9199818498082531,,,,,,,,0.04184989669267613
real_model_analysis_phi_2_t0769,completed,0.0000,0.5,kv_cache_real,,22,,,factual,,,,0.5,21,,,,,,0.9729004051492381,30.49587396695704,22,,50.0,,,,,,42,,,0.942305175368939,,,,,,,,0.03190268972790868
