trial_id,status,duration_s,cfg_budget_frac,cfg_experiment,cfg_input_len,cfg_layer,cfg_num_heads,cfg_num_layers,cfg_prompt,metric_avg_entropy,metric_avg_top5_mass,metric_avg_top_prob,metric_budget_frac,metric_budget_tokens,metric_entropy_max,metric_entropy_mean,metric_entropy_min,metric_entropy_std,metric_focused_head_count,metric_h2o_quality,metric_h2o_vs_window,metric_layer,metric_max_top_prob,metric_memory_saved_pct,metric_min_top_prob,metric_most_diffuse_head_entropy,metric_most_focused_head_entropy,metric_num_tokens,metric_seq_len,metric_sink_mass_max,metric_sink_mass_mean,metric_sink_quality,metric_skip_rate_50,metric_skip_rate_80,metric_skip_rate_90,metric_skip_rate_95,metric_skip_rate_99,metric_sparsity_mean,metric_window_quality
real_model_analysis_phi_2_t0278,completed,0.0000,0.5,kv_cache_real,,17,,,code_complex,,,,0.5,90,,,,,,0.9526364494180719,12.344135416532252,17,,50.0,,,,,181,,,0.7663201577672225,,,,,,,0.07717320146554979
real_model_analysis_phi_2_t0279,completed,0.0000,0.5,kv_cache_real,,18,,,code_complex,,,,0.5,90,,,,,,0.9526470835192205,12.262138598898106,18,,50.0,,,,,181,,,0.8090631321638208,,,,,,,0.0776901252449411
real_model_analysis_phi_2_t0280,completed,0.0000,0.5,kv_cache_real,,19,,,code_complex,,,,0.5,90,,,,,,0.936327623794261,10.000489141475674,19,,50.0,,,,,181,,,0.7570171016403614,,,,,,,0.09362818263668414
real_model_analysis_phi_2_t0281,completed,0.0000,0.5,kv_cache_real,,20,,,code_complex,,,,0.5,90,,,,,,0.9412244338464753,11.040980086613478,20,,50.0,,,,,181,,,0.784773775059073,,,,,,,0.08524826840215508
real_model_analysis_phi_2_t0282,completed,0.0000,0.5,kv_cache_real,,21,,,code_complex,,,,0.5,90,,,,,,0.940498319931735,11.402179376695122,21,,50.0,,,,,181,,,0.7860315167284353,,,,,,,0.08248408386330218
real_model_analysis_phi_2_t0283,completed,0.0000,0.5,kv_cache_real,,22,,,code_complex,,,,0.5,90,,,,,,0.9494987456628462,13.959142097291574,22,,50.0,,,,,181,,,0.795733483324372,,,,,,,0.06801984957564641
real_model_analysis_phi_2_t0284,completed,0.0000,0.5,kv_cache_real,,23,,,code_complex,,,,0.5,90,,,,,,0.9413885912064804,12.574585195195246,23,,50.0,,,,,181,,,0.8187887750539369,,,,,,,0.074864385313178
real_model_analysis_phi_2_t0285,completed,0.0000,0.5,kv_cache_real,,24,,,code_complex,,,,0.5,90,,,,,,0.9573323073115182,16.46031270199546,24,,50.0,,,,,181,,,0.8389233144236433,,,,,,,0.05816003162536895
real_model_analysis_phi_2_t0286,completed,0.0000,0.5,kv_cache_real,,25,,,code_complex,,,,0.5,90,,,,,,0.961057959888929,17.561096891434897,25,,50.0,,,,,181,,,0.8518151550308457,,,,,,,0.054726533645951654
real_model_analysis_phi_2_t0287,completed,0.0000,0.5,kv_cache_real,,26,,,code_complex,,,,0.5,90,,,,,,0.9578537711154765,17.48941568737351,26,,50.0,,,,,181,,,0.8723748389188566,,,,,,,0.05476762564497792
real_model_analysis_phi_2_t0288,completed,0.0000,0.5,kv_cache_real,,27,,,code_complex,,,,0.5,90,,,,,,0.9571356926301949,19.197773760244875,27,,50.0,,,,,181,,,0.8514821695464279,,,,,,,0.049856598196414324
real_model_analysis_phi_2_t0289,completed,0.0000,0.5,kv_cache_real,,28,,,code_complex,,,,0.5,90,,,,,,0.9572054193823377,19.024039149250232,28,,50.0,,,,,181,,,0.8443451770761395,,,,,,,0.05031557241197449
real_model_analysis_phi_2_t0290,completed,0.0000,0.5,kv_cache_real,,29,,,code_complex,,,,0.5,90,,,,,,nan,nan,29,,50.0,,,,,181,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0291,completed,0.0000,0.5,kv_cache_real,,30,,,code_complex,,,,0.5,90,,,,,,nan,nan,30,,50.0,,,,,181,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0292,completed,0.0000,0.5,kv_cache_real,,31,,,code_complex,,,,0.5,90,,,,,,nan,nan,31,,50.0,,,,,181,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0293,completed,0.0000,0.75,kv_cache_real,,0,,,code_complex,,,,0.75,135,,,,,,0.8810446842421797,1.446192543204748,0,,25.0,,,,,181,,,0.654177900687184,,,,,,,0.6092167245516241
real_model_analysis_phi_2_t0294,completed,0.0000,0.75,kv_cache_real,,1,,,code_complex,,,,0.75,135,,,,,,0.9374227627944941,1.7483703130506796,1,,25.0,,,,,181,,,0.6198053750983077,,,,,,,0.5361694578071466
real_model_analysis_phi_2_t0295,completed,0.0000,0.75,kv_cache_real,,2,,,code_complex,,,,0.75,135,,,,,,0.9634485206883101,4.3435594597108675,2,,25.0,,,,,181,,,0.8583047751410656,,,,,,,0.22181082810650482
real_model_analysis_phi_2_t0296,completed,0.0000,0.75,kv_cache_real,,3,,,code_complex,,,,0.75,135,,,,,,0.9838196110711048,8.01941619644408,3,,25.0,,,,,181,,,0.901853176028961,,,,,,,0.1226797047280504
real_model_analysis_phi_2_t0297,completed,0.0000,0.75,kv_cache_real,,4,,,code_complex,,,,0.75,135,,,,,,0.9847049698015254,8.063535083484934,4,,25.0,,,,,181,,,0.9117185997700392,,,,,,,0.12211827190016408
real_model_analysis_phi_2_t0298,completed,0.0000,0.75,kv_cache_real,,5,,,code_complex,,,,0.75,135,,,,,,0.9790805285882807,5.581998061730128,5,,25.0,,,,,181,,,0.8934329094788397,,,,,,,0.17539965398784405
real_model_analysis_phi_2_t0299,completed,0.0000,0.75,kv_cache_real,,6,,,code_complex,,,,0.75,135,,,,,,0.9852110954972942,7.327190597819898,6,,25.0,,,,,181,,,0.8913217087066507,,,,,,,0.13445959707809838
real_model_analysis_phi_2_t0300,completed,0.0000,0.75,kv_cache_real,,7,,,code_complex,,,,0.75,135,,,,,,0.9863025085259466,6.717319421435496,7,,25.0,,,,,181,,,0.9012430928746911,,,,,,,0.14682977638052724
real_model_analysis_phi_2_t0301,completed,0.0000,0.75,kv_cache_real,,8,,,code_complex,,,,0.75,135,,,,,,0.9903272806547889,7.986568583651333,8,,25.0,,,,,181,,,0.8956816886431073,,,,,,,0.12399909551669147
real_model_analysis_phi_2_t0302,completed,0.0000,0.75,kv_cache_real,,9,,,code_complex,,,,0.75,135,,,,,,0.9889454025292291,8.792144190558242,9,,25.0,,,,,181,,,0.889619174048833,,,,,,,0.11248057141638368
real_model_analysis_phi_2_t0303,completed,0.0000,0.75,kv_cache_real,,10,,,code_complex,,,,0.75,135,,,,,,0.9872843673329308,6.060476922084726,10,,25.0,,,,,181,,,0.8794221520411417,,,,,,,0.16290539177456642
real_model_analysis_phi_2_t0304,completed,0.0000,0.75,kv_cache_real,,11,,,code_complex,,,,0.75,135,,,,,,0.9873477896462648,5.678143998347747,11,,25.0,,,,,181,,,0.869413839341941,,,,,,,0.17388565523057672
real_model_analysis_phi_2_t0305,completed,0.0000,0.75,kv_cache_real,,12,,,code_complex,,,,0.75,135,,,,,,0.9884647789271607,6.203500676157563,12,,25.0,,,,,181,,,0.8824408292079813,,,,,,,0.15933983576824787
real_model_analysis_phi_2_t0306,completed,0.0000,0.75,kv_cache_real,,13,,,code_complex,,,,0.75,135,,,,,,0.9885584286031867,6.616082651051228,13,,25.0,,,,,181,,,0.8573974876258292,,,,,,,0.14941748474773284
real_model_analysis_phi_2_t0307,completed,0.0000,0.75,kv_cache_real,,14,,,code_complex,,,,0.75,135,,,,,,0.9858630389108909,5.597265057163744,14,,25.0,,,,,181,,,0.8370137613928683,,,,,,,0.1761329915311263
real_model_analysis_phi_2_t0308,completed,0.0000,0.75,kv_cache_real,,15,,,code_complex,,,,0.75,135,,,,,,0.9843021320278978,5.351633083702738,15,,25.0,,,,,181,,,0.849992577132696,,,,,,,0.1839255637733052
real_model_analysis_phi_2_t0309,completed,0.0000,0.75,kv_cache_real,,16,,,code_complex,,,,0.75,135,,,,,,0.9845111331946946,5.970882789673091,16,,25.0,,,,,181,,,0.8577316278092639,,,,,,,0.16488535579654162
real_model_analysis_phi_2_t0310,completed,0.0000,0.75,kv_cache_real,,17,,,code_complex,,,,0.75,135,,,,,,0.9861356818009189,6.130878289601911,17,,25.0,,,,,181,,,0.8495538665252407,,,,,,,0.16084737540352484
real_model_analysis_phi_2_t0311,completed,0.0000,0.75,kv_cache_real,,18,,,code_complex,,,,0.75,135,,,,,,0.9850177490609537,6.683980725154255,18,,25.0,,,,,181,,,0.8793150686779234,,,,,,,0.1473699266297961
real_model_analysis_phi_2_t0312,completed,0.0000,0.75,kv_cache_real,,19,,,code_complex,,,,0.75,135,,,,,,0.9800517955626444,5.118450806420366,19,,25.0,,,,,181,,,0.8540959296983145,,,,,,,0.19147430201601415
real_model_analysis_phi_2_t0313,completed,0.0000,0.75,kv_cache_real,,20,,,code_complex,,,,0.75,135,,,,,,0.979948189267242,6.514619574964132,20,,25.0,,,,,181,,,0.8489408339438954,,,,,,,0.15042293383227023
real_model_analysis_phi_2_t0314,completed,0.0000,0.75,kv_cache_real,,21,,,code_complex,,,,0.75,135,,,,,,0.9811264828632026,6.191173043080149,21,,25.0,,,,,181,,,0.8591691565465505,,,,,,,0.1584718236812657
real_model_analysis_phi_2_t0315,completed,0.0000,0.75,kv_cache_real,,22,,,code_complex,,,,0.75,135,,,,,,0.9827801149245636,8.092236445915114,22,,25.0,,,,,181,,,0.84824821898287,,,,,,,0.12144728116794731
real_model_analysis_phi_2_t0316,completed,0.0000,0.75,kv_cache_real,,23,,,code_complex,,,,0.75,135,,,,,,0.9788773536487245,7.1878146790757045,23,,25.0,,,,,181,,,0.8804244610187415,,,,,,,0.13618566940774277
real_model_analysis_phi_2_t0317,completed,0.0000,0.75,kv_cache_real,,24,,,code_complex,,,,0.75,135,,,,,,0.9875199755589195,8.681631306160709,24,,25.0,,,,,181,,,0.893340547408716,,,,,,,0.113748204770934
real_model_analysis_phi_2_t0318,completed,0.0000,0.75,kv_cache_real,,25,,,code_complex,,,,0.75,135,,,,,,0.9879878219134406,9.705363572032226,25,,25.0,,,,,181,,,0.898500517873856,,,,,,,0.10179812580751818
real_model_analysis_phi_2_t0319,completed,0.0000,0.75,kv_cache_real,,26,,,code_complex,,,,0.75,135,,,,,,0.9888747579040829,8.89876994922021,26,,25.0,,,,,181,,,0.927629949467351,,,,,,,0.11112488170241293
real_model_analysis_phi_2_t0320,completed,0.0000,0.75,kv_cache_real,,27,,,code_complex,,,,0.75,135,,,,,,0.988456704358619,8.649225025643144,27,,25.0,,,,,181,,,0.9142615218617174,,,,,,,0.11428269023271467
real_model_analysis_phi_2_t0321,completed,0.0000,0.75,kv_cache_real,,28,,,code_complex,,,,0.75,135,,,,,,0.9887548625798516,8.250389618063506,28,,25.0,,,,,181,,,0.9105608186669113,,,,,,,0.11984341447524603
real_model_analysis_phi_2_t0322,completed,0.0000,0.75,kv_cache_real,,29,,,code_complex,,,,0.75,135,,,,,,nan,nan,29,,25.0,,,,,181,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0323,completed,0.0000,0.75,kv_cache_real,,30,,,code_complex,,,,0.75,135,,,,,,nan,nan,30,,25.0,,,,,181,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0324,completed,0.0000,0.75,kv_cache_real,,31,,,code_complex,,,,0.75,135,,,,,,nan,nan,31,,25.0,,,,,181,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0325,completed,0.0001,,head_analysis,46,,32,32,reasoning,,,,,,nan,nan,nan,nan,0,,,,,,,nan,nan,,,nan,nan,,,,,,,0.11864496022462845,
real_model_analysis_phi_2_t0326,completed,0.0000,,token_confidence_real,46,,,,reasoning,nan,nan,nan,,,,,,,,,,,nan,,nan,,,30,,,,,0.0,0.0,0.0,0.0,0.0,,
real_model_analysis_phi_2_t0327,completed,0.0000,0.1,kv_cache_real,,0,,,reasoning,,,,0.1,4,,,,,,0.22508932366118167,9.009404300270436,0,,90.0,,,,,46,,,0.10766788225074479,,,,,,,0.024983818703132807
real_model_analysis_phi_2_t0328,completed,0.0000,0.1,kv_cache_real,,1,,,reasoning,,,,0.1,4,,,,,,0.45102783683646874,51.600624814047855,1,,90.0,,,,,46,,,0.10310998533332073,,,,,,,0.008740743711182351
real_model_analysis_phi_2_t0329,completed,0.0000,0.1,kv_cache_real,,2,,,reasoning,,,,0.1,4,,,,,,0.7284346338211417,133.05331340981098,2,,90.0,,,,,46,,,0.08765741528327972,,,,,,,0.005474757562613461
real_model_analysis_phi_2_t0330,completed,0.0000,0.1,kv_cache_real,,3,,,reasoning,,,,0.1,4,,,,,,0.848391350978579,204.84135085568835,3,,90.0,,,,,46,,,0.0894130205522853,,,,,,,0.004141699649189848
real_model_analysis_phi_2_t0331,completed,0.0000,0.1,kv_cache_real,,4,,,reasoning,,,,0.1,4,,,,,,0.8370588932868602,293.0858285515957,4,,90.0,,,,,46,,,0.09377552640897485,,,,,,,0.0028560196766371526
real_model_analysis_phi_2_t0332,completed,0.0000,0.1,kv_cache_real,,5,,,reasoning,,,,0.1,4,,,,,,0.78730423152477,252.95044008447306,5,,90.0,,,,,46,,,0.09373605770538482,,,,,,,0.0031124841342906892
real_model_analysis_phi_2_t0333,completed,0.0000,0.1,kv_cache_real,,6,,,reasoning,,,,0.1,4,,,,,,0.8305064561932036,297.25764380486726,6,,90.0,,,,,46,,,0.09868261416240984,,,,,,,0.002793894365718595
real_model_analysis_phi_2_t0334,completed,0.0000,0.1,kv_cache_real,,7,,,reasoning,,,,0.1,4,,,,,,0.8499804745760238,261.7784776098467,7,,90.0,,,,,46,,,0.09898540979382661,,,,,,,0.0032469455943694133
real_model_analysis_phi_2_t0335,completed,0.0000,0.1,kv_cache_real,,8,,,reasoning,,,,0.1,4,,,,,,0.8474334387132952,364.1510343543105,8,,90.0,,,,,46,,,0.1001038492406987,,,,,,,0.002327148240058992
real_model_analysis_phi_2_t0336,completed,0.0000,0.1,kv_cache_real,,9,,,reasoning,,,,0.1,4,,,,,,0.859966924971,388.13500874672224,9,,90.0,,,,,46,,,0.0993437155952195,,,,,,,0.002215638645294612
real_model_analysis_phi_2_t0337,completed,0.0000,0.1,kv_cache_real,,10,,,reasoning,,,,0.1,4,,,,,,0.8045563513364242,229.69717327193442,10,,90.0,,,,,46,,,0.10551718666086832,,,,,,,0.003502682857938022
real_model_analysis_phi_2_t0338,completed,0.0000,0.1,kv_cache_real,,11,,,reasoning,,,,0.1,4,,,,,,0.8008079704045491,211.43206524713997,11,,90.0,,,,,46,,,0.10148447872515987,,,,,,,0.003787542676975207
real_model_analysis_phi_2_t0339,completed,0.0000,0.1,kv_cache_real,,12,,,reasoning,,,,0.1,4,,,,,,0.7877232901427176,135.12144873648083,12,,90.0,,,,,46,,,0.09938478333954465,,,,,,,0.005829742779615741
real_model_analysis_phi_2_t0340,completed,0.0000,0.1,kv_cache_real,,13,,,reasoning,,,,0.1,4,,,,,,0.8086683383955682,158.73297420867036,13,,90.0,,,,,46,,,0.09956814752722834,,,,,,,0.005094520167766106
real_model_analysis_phi_2_t0341,completed,0.0000,0.1,kv_cache_real,,14,,,reasoning,,,,0.1,4,,,,,,0.8013817581715877,156.7304730158016,14,,90.0,,,,,46,,,0.09704884708360458,,,,,,,0.005113120267880467
real_model_analysis_phi_2_t0342,completed,0.0000,0.1,kv_cache_real,,15,,,reasoning,,,,0.1,4,,,,,,0.7908388686644998,145.13151243449133,15,,90.0,,,,,46,,,0.10380750730723422,,,,,,,0.005449118908765347
real_model_analysis_phi_2_t0343,completed,0.0000,0.1,kv_cache_real,,16,,,reasoning,,,,0.1,4,,,,,,0.8138315141741661,159.79130675480945,16,,90.0,,,,,46,,,0.0977980702226205,,,,,,,0.00509309004790194
real_model_analysis_phi_2_t0344,completed,0.0000,0.1,kv_cache_real,,17,,,reasoning,,,,0.1,4,,,,,,0.7866610032393323,152.19260669590062,17,,90.0,,,,,46,,,0.09616620481317241,,,,,,,0.005168851630297501
real_model_analysis_phi_2_t0345,completed,0.0000,0.1,kv_cache_real,,18,,,reasoning,,,,0.1,4,,,,,,0.8203353454502633,142.98300755359114,18,,90.0,,,,,46,,,0.09328899641003399,,,,,,,0.005737292560046307
real_model_analysis_phi_2_t0346,completed,0.0000,0.1,kv_cache_real,,19,,,reasoning,,,,0.1,4,,,,,,0.8162184270520908,142.36172866124173,19,,90.0,,,,,46,,,0.09337579175195544,,,,,,,0.005733411884835506
real_model_analysis_phi_2_t0347,completed,0.0000,0.1,kv_cache_real,,20,,,reasoning,,,,0.1,4,,,,,,0.8141870061632157,123.45487338802653,20,,90.0,,,,,46,,,0.08956855831171674,,,,,,,0.006595017141236491
real_model_analysis_phi_2_t0348,completed,0.0000,0.1,kv_cache_real,,21,,,reasoning,,,,0.1,4,,,,,,0.8431580909706988,246.47691744765052,21,,90.0,,,,,46,,,0.09020953378536838,,,,,,,0.00342083997033831
real_model_analysis_phi_2_t0349,completed,0.0000,0.1,kv_cache_real,,22,,,reasoning,,,,0.1,4,,,,,,0.8847093612334254,271.9634135764143,22,,90.0,,,,,46,,,0.08282551996302072,,,,,,,0.003253045509317547
real_model_analysis_phi_2_t0350,completed,0.0000,0.1,kv_cache_real,,23,,,reasoning,,,,0.1,4,,,,,,0.8371834458650903,164.94228069885438,23,,90.0,,,,,46,,,0.08613749989426565,,,,,,,0.005075614586617663
real_model_analysis_phi_2_t0351,completed,0.0000,0.1,kv_cache_real,,24,,,reasoning,,,,0.1,4,,,,,,0.8908532428868784,468.05040485912644,24,,90.0,,,,,46,,,0.08421047666829758,,,,,,,0.0019033275767702986
real_model_analysis_phi_2_t0352,completed,0.0000,0.1,kv_cache_real,,25,,,reasoning,,,,0.1,4,,,,,,0.8948447097110935,409.9164268967765,25,,90.0,,,,,46,,,0.08084860426240367,,,,,,,0.0021829930468642324
real_model_analysis_phi_2_t0353,completed,0.0000,0.1,kv_cache_real,,26,,,reasoning,,,,0.1,4,,,,,,0.8741401964146986,377.3004156999835,26,,90.0,,,,,46,,,0.07963833786068131,,,,,,,0.002316828076621536
real_model_analysis_phi_2_t0354,completed,0.0000,0.1,kv_cache_real,,27,,,reasoning,,,,0.1,4,,,,,,0.8636846806861953,376.54355128376505,27,,90.0,,,,,46,,,0.08225884675080242,,,,,,,0.0022937178919718595
real_model_analysis_phi_2_t0355,completed,0.0000,0.1,kv_cache_real,,28,,,reasoning,,,,0.1,4,,,,,,0.8436411979109999,224.57721462925255,28,,90.0,,,,,46,,,0.07566105665570243,,,,,,,0.003756575213134336
real_model_analysis_phi_2_t0356,completed,0.0000,0.1,kv_cache_real,,29,,,reasoning,,,,0.1,4,,,,,,nan,nan,29,,90.0,,,,,46,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0357,completed,0.0000,0.1,kv_cache_real,,30,,,reasoning,,,,0.1,4,,,,,,nan,nan,30,,90.0,,,,,46,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0358,completed,0.0000,0.1,kv_cache_real,,31,,,reasoning,,,,0.1,4,,,,,,nan,nan,31,,90.0,,,,,46,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0359,completed,0.0000,0.2,kv_cache_real,,0,,,reasoning,,,,0.2,9,,,,,,0.388556702954512,4.50948724142876,0,,80.0,,,,,46,,,0.20578743104030917,,,,,,,0.08616427592583763
real_model_analysis_phi_2_t0360,completed,0.0000,0.2,kv_cache_real,,1,,,reasoning,,,,0.2,9,,,,,,0.598931088832177,8.602130020774952,1,,80.0,,,,,46,,,0.22355702050963353,,,,,,,0.0696259051404364
real_model_analysis_phi_2_t0361,completed,0.0000,0.2,kv_cache_real,,2,,,reasoning,,,,0.2,9,,,,,,0.8001922938337351,31.45803701507622,2,,80.0,,,,,46,,,0.7319487148995131,,,,,,,0.025436815827072877
real_model_analysis_phi_2_t0362,completed,0.0000,0.2,kv_cache_real,,3,,,reasoning,,,,0.2,9,,,,,,0.8863891084406649,61.715941810369905,3,,80.0,,,,,46,,,0.8542751727202834,,,,,,,0.014362401065906251
real_model_analysis_phi_2_t0363,completed,0.0000,0.2,kv_cache_real,,4,,,reasoning,,,,0.2,9,,,,,,0.8771168105060376,64.9410217076173,4,,80.0,,,,,46,,,0.8409958378218348,,,,,,,0.01350635988535973
real_model_analysis_phi_2_t0364,completed,0.0000,0.2,kv_cache_real,,5,,,reasoning,,,,0.2,9,,,,,,0.8433244334846606,52.44726675554035,5,,80.0,,,,,46,,,0.787598958157111,,,,,,,0.016079473453124698
real_model_analysis_phi_2_t0365,completed,0.0000,0.2,kv_cache_real,,6,,,reasoning,,,,0.2,9,,,,,,0.8680443107497736,65.35587526906562,6,,80.0,,,,,46,,,0.8340410961289709,,,,,,,0.013281809893542015
real_model_analysis_phi_2_t0366,completed,0.0000,0.2,kv_cache_real,,7,,,reasoning,,,,0.2,9,,,,,,0.885176575097169,60.090685425496304,7,,80.0,,,,,46,,,0.8541202459282919,,,,,,,0.014730678620643443
real_model_analysis_phi_2_t0367,completed,0.0000,0.2,kv_cache_real,,8,,,reasoning,,,,0.2,9,,,,,,0.8865679607874423,65.45027303774508,8,,80.0,,,,,46,,,0.8473529151759585,,,,,,,0.01354567245695308
real_model_analysis_phi_2_t0368,completed,0.0000,0.2,kv_cache_real,,9,,,reasoning,,,,0.2,9,,,,,,0.891888341674238,73.1228448145359,9,,80.0,,,,,46,,,0.8593251446845931,,,,,,,0.01219712312802335
real_model_analysis_phi_2_t0369,completed,0.0000,0.2,kv_cache_real,,10,,,reasoning,,,,0.2,9,,,,,,0.8424106753389864,39.930566704865385,10,,80.0,,,,,46,,,0.80262428561335,,,,,,,0.021096887543956194
real_model_analysis_phi_2_t0370,completed,0.0000,0.2,kv_cache_real,,11,,,reasoning,,,,0.2,9,,,,,,0.8439105336353029,57.72077907460474,11,,80.0,,,,,46,,,0.7983921861640769,,,,,,,0.014620567275166873
real_model_analysis_phi_2_t0371,completed,0.0000,0.2,kv_cache_real,,12,,,reasoning,,,,0.2,9,,,,,,0.8315347056607886,39.34824264773374,12,,80.0,,,,,46,,,0.7916585604443885,,,,,,,0.021132702497164275
real_model_analysis_phi_2_t0372,completed,0.0000,0.2,kv_cache_real,,13,,,reasoning,,,,0.2,9,,,,,,0.8471733058983592,42.841282696865285,13,,80.0,,,,,46,,,0.808983383939096,,,,,,,0.019774695167106823
real_model_analysis_phi_2_t0373,completed,0.0000,0.2,kv_cache_real,,14,,,reasoning,,,,0.2,9,,,,,,0.8428844264028428,37.17046936729362,14,,80.0,,,,,46,,,0.801168382599898,,,,,,,0.022676184636627125
real_model_analysis_phi_2_t0374,completed,0.0000,0.2,kv_cache_real,,15,,,reasoning,,,,0.2,9,,,,,,0.833812521157103,36.22396864190426,15,,80.0,,,,,46,,,0.7938493347236553,,,,,,,0.023018254277984887
real_model_analysis_phi_2_t0375,completed,0.0000,0.2,kv_cache_real,,16,,,reasoning,,,,0.2,9,,,,,,0.8514660043671761,40.62850437849074,16,,80.0,,,,,46,,,0.8114678055723417,,,,,,,0.02095735536890581
real_model_analysis_phi_2_t0376,completed,0.0000,0.2,kv_cache_real,,17,,,reasoning,,,,0.2,9,,,,,,0.8340954689982916,44.53658776207379,17,,80.0,,,,,46,,,0.7829410204684468,,,,,,,0.018728320037768715
real_model_analysis_phi_2_t0377,completed,0.0000,0.2,kv_cache_real,,18,,,reasoning,,,,0.2,9,,,,,,0.8596178166471924,42.89076005776257,18,,80.0,,,,,46,,,0.8181062328079273,,,,,,,0.02004202806127738
real_model_analysis_phi_2_t0378,completed,0.0000,0.2,kv_cache_real,,19,,,reasoning,,,,0.2,9,,,,,,0.8545243815940284,42.15861193160152,19,,80.0,,,,,46,,,0.8154353307858172,,,,,,,0.02026927221845956
real_model_analysis_phi_2_t0379,completed,0.0000,0.2,kv_cache_real,,20,,,reasoning,,,,0.2,9,,,,,,0.8546682710488082,42.27126104001132,20,,80.0,,,,,46,,,0.8138144931766766,,,,,,,0.020218660385831238
real_model_analysis_phi_2_t0380,completed,0.0000,0.2,kv_cache_real,,21,,,reasoning,,,,0.2,9,,,,,,0.8792619606237911,66.49587324489804,21,,80.0,,,,,46,,,0.8436072290667315,,,,,,,0.01322280493084965
real_model_analysis_phi_2_t0381,completed,0.0000,0.2,kv_cache_real,,22,,,reasoning,,,,0.2,9,,,,,,0.9127448471412131,83.66841071400151,22,,80.0,,,,,46,,,0.8814441521875673,,,,,,,0.010909073560165876
real_model_analysis_phi_2_t0382,completed,0.0000,0.2,kv_cache_real,,23,,,reasoning,,,,0.2,9,,,,,,0.8745030278171736,50.47387445910594,23,,80.0,,,,,46,,,0.8376792777755019,,,,,,,0.017325854953451177
real_model_analysis_phi_2_t0383,completed,0.0000,0.2,kv_cache_real,,24,,,reasoning,,,,0.2,9,,,,,,0.9185520827286523,104.3986707519029,24,,80.0,,,,,46,,,0.88889780822145,,,,,,,0.00879850362186637
real_model_analysis_phi_2_t0384,completed,0.0000,0.2,kv_cache_real,,25,,,reasoning,,,,0.2,9,,,,,,0.9232717913012095,96.41232025808173,25,,80.0,,,,,46,,,0.8985105453831368,,,,,,,0.009576284325797216
real_model_analysis_phi_2_t0385,completed,0.0000,0.2,kv_cache_real,,26,,,reasoning,,,,0.2,9,,,,,,0.9056857331649993,91.77571064609,26,,80.0,,,,,46,,,0.8747149744480439,,,,,,,0.009868468757028197
real_model_analysis_phi_2_t0386,completed,0.0000,0.2,kv_cache_real,,27,,,reasoning,,,,0.2,9,,,,,,0.9025955566347293,93.49087285548158,27,,80.0,,,,,46,,,0.8646415904721341,,,,,,,0.009654370839279293
real_model_analysis_phi_2_t0387,completed,0.0000,0.2,kv_cache_real,,28,,,reasoning,,,,0.2,9,,,,,,0.8871245498645282,71.07195472244973,28,,80.0,,,,,46,,,0.8488609615450958,,,,,,,0.012482062064128217
real_model_analysis_phi_2_t0388,completed,0.0000,0.2,kv_cache_real,,29,,,reasoning,,,,0.2,9,,,,,,nan,nan,29,,80.0,,,,,46,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0389,completed,0.0000,0.2,kv_cache_real,,30,,,reasoning,,,,0.2,9,,,,,,nan,nan,30,,80.0,,,,,46,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0390,completed,0.0000,0.2,kv_cache_real,,31,,,reasoning,,,,0.2,9,,,,,,nan,nan,31,,80.0,,,,,46,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0391,completed,0.0000,0.3,kv_cache_real,,0,,,reasoning,,,,0.3,13,,,,,,0.5013511849353266,3.3682520638140536,0,,70.0,,,,,46,,,0.25595237453534486,,,,,,,0.1488461004214808
real_model_analysis_phi_2_t0392,completed,0.0000,0.3,kv_cache_real,,1,,,reasoning,,,,0.3,13,,,,,,0.6854464596546903,5.857022216781694,1,,70.0,,,,,46,,,0.2769131823144693,,,,,,,0.11702985481098759
real_model_analysis_phi_2_t0393,completed,0.0000,0.3,kv_cache_real,,2,,,reasoning,,,,0.3,13,,,,,,0.8412025944242916,17.587644825802666,2,,70.0,,,,,46,,,0.7491255432105922,,,,,,,0.047829177968739235
real_model_analysis_phi_2_t0394,completed,0.0000,0.3,kv_cache_real,,3,,,reasoning,,,,0.3,13,,,,,,0.9076413886486051,32.633520249128296,3,,70.0,,,,,46,,,0.8627538103532076,,,,,,,0.02781316210202146
real_model_analysis_phi_2_t0395,completed,0.0000,0.3,kv_cache_real,,4,,,reasoning,,,,0.3,13,,,,,,0.904073361810958,32.566045203857975,4,,70.0,,,,,46,,,0.8505652816788696,,,,,,,0.02776122664424282
real_model_analysis_phi_2_t0396,completed,0.0000,0.3,kv_cache_real,,5,,,reasoning,,,,0.3,13,,,,,,0.8775957339107786,22.752139895529577,5,,70.0,,,,,46,,,0.7982431174614169,,,,,,,0.03857200852053533
